Label,x1,Time,rawLat,latDir,rawLong,longDir,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
$PUBX,00,144154.77,4218.04473,N,08300.16816,W,157.726,D3,0.47,0.78,28.484,253.14,0.088,,0.67,1.02,0.65,17,0,0*70
$PUBX,00,144154.82,4218.04467,N,08300.16848,W,157.729,D3,0.47,0.78,28.541,253.58,0.092,,0.67,1.02,0.65,17,0,0*70
$PUBX,00,144154.88,4218.04460,N,08300.16880,W,157.754,D3,0.47,0.78,28.369,253.94,0.085,,0.67,1.02,0.65,17,0,0*79
$PUBX,00,144154.94,4218.04453,N,08300.16911,W,157.763,D3,0.47,0.78,28.535,253.76,0.082,,0.67,1.02,0.65,17,0,0*7D
$PUBX,00,144154.99,4218.04446,N,08300.16942,W,157.802,D3,0.47,0.78,28.789,253.64,0.054,,0.67,1.02,0.65,17,0,0*77
$PUBX,00,144155.05,4218.04439,N,08300.16974,W,157.817,D3,0.47,0.78,29.162,253.59,0.044,,0.67,1.02,0.65,17,0,0*77
$PUBX,00,144155.10,4218.04433,N,08300.17007,W,157.782,D3,0.47,0.78,29.556,254.25,0.067,,0.72,1.14,0.75,17,0,0*7A
$PUBX,00,144155.16,4218.04426,N,08300.17040,W,157.777,D3,0.47,0.78,29.838,254.19,0.072,,0.72,1.14,0.75,17,0,0*7F
$PUBX,00,144155.22,4218.04419,N,08300.17073,W,157.802,D3,0.47,0.78,30.063,254.30,0.061,,0.72,1.14,0.75,17,0,0*7E
$PUBX,00,144155.27,4218.04412,N,08300.17106,W,157.796,D3,0.47,0.78,30.214,254.01,0.063,,0.74,1.20,0.81,17,0,0*79
$PUBX,00,144155.33,4218.04405,N,08300.17140,W,157.795,D3,0.47,0.78,30.505,254.68,0.065,,0.72,1.14,0.75,17,0,0*7F
$PUBX,00,144155.38,4218.04399,N,08300.17174,W,157.793,D3,0.47,0.78,30.596,254.94,0.066,,0.74,1.20,0.81,16,0,0*76
$PUBX,00,144155.44,4218.04392,N,08300.17207,W,157.796,D3,0.47,0.79,30.648,254.85,0.061,,0.74,1.20,0.81,16,0,0*72
$PUBX,00,144155.50,4218.04385,N,08300.17242,W,157.795,D3,0.47,0.79,31.160,255.52,0.055,,0.74,1.20,0.81,16,0,0*73
$PUBX,00,144155.55,4218.04379,N,08300.17276,W,157.811,D3,0.47,0.79,31.209,255.91,0.044,,0.74,1.20,0.81,16,0,0*72
$PUBX,00,144155.61,4218.04372,N,08300.17311,W,157.828,D3,0.47,0.79,31.233,255.93,0.036,,0.74,1.20,0.81,16,0,0*7A
$PUBX,00,144155.66,4218.04366,N,08300.17346,W,157.828,D3,0.47,0.79,31.705,255.75,0.036,,0.74,1.20,0.81,16,0,0*72
$PUBX,00,144155.72,4218.04360,N,08300.17382,W,157.778,D3,0.47,0.79,32.113,255.80,0.070,,0.74,1.20,0.81,16,0,0*79
$PUBX,00,144155.78,4218.04353,N,08300.17417,W,157.808,D3,0.47,0.79,32.021,255.95,0.055,,0.74,1.20,0.81,16,0,0*73
$PUBX,00,144155.83,4218.04346,N,08300.17453,W,157.821,D3,0.47,0.79,32.222,255.43,0.052,,0.74,1.20,0.81,16,0,0*75
$PUBX,00,144155.89,4218.04339,N,08300.17489,W,157.805,D3,0.47,0.79,32.633,255.18,0.063,,0.74,1.20,0.81,16,0,0*7E
$PUBX,00,144155.94,4218.04333,N,08300.17526,W,157.799,D3,0.47,0.79,33.025,256.20,0.064,,0.74,1.20,0.81,16,0,0*79
$PUBX,00,144156.00,4218.04327,N,08300.17563,W,157.799,D3,0.47,0.80,33.213,256.92,0.062,,0.74,1.20,0.81,16,0,0*7D
$PUBX,00,144156.06,4218.04321,N,08300.17600,W,157.796,D3,0.47,0.80,33.112,256.79,0.067,,0.74,1.20,0.81,16,0,0*76
$PUBX,00,144156.11,4218.04314,N,08300.17637,W,157.784,D3,0.47,0.80,33.399,256.38,0.078,,0.74,1.20,0.81,16,0,0*7B
$PUBX,00,144156.17,4218.04307,N,08300.17675,W,157.789,D3,0.47,0.80,33.807,256.56,0.074,,0.74,1.20,0.81,16,0,0*7C
$PUBX,00,144156.22,4218.04301,N,08300.17713,W,157.798,D3,0.47,0.80,33.936,256.77,0.069,,0.74,1.20,0.81,16,0,0*71
$PUBX,00,144156.28,4218.04294,N,08300.17751,W,157.761,D3,0.47,0.80,33.991,256.53,0.091,,0.74,1.20,0.81,16,0,0*7A
$PUBX,00,144156.34,4218.04287,N,08300.17788,W,157.733,D3,0.47,0.80,34.170,256.22,0.108,,0.74,1.20,0.81,16,0,0*71
$PUBX,00,144156.39,4218.04280,N,08300.17827,W,157.771,D3,0.47,0.81,34.477,256.20,0.085,,0.74,1.20,0.81,16,0,0*72
$PUBX,00,144156.45,4218.04274,N,08300.17866,W,157.749,D3,0.47,0.81,34.629,256.29,0.101,,0.74,1.20,0.81,16,0,0*71
$PUBX,00,144156.50,4218.04266,N,08300.17905,W,157.741,D3,0.47,0.81,34.839,256.07,0.107,,0.74,1.20,0.81,16,0,0*7F
$PUBX,00,144156.56,4218.04259,N,08300.17944,W,157.715,D3,0.48,0.81,35.344,256.14,0.124,,0.74,1.20,0.81,16,0,0*7D
$PUBX,00,144156.62,4218.04253,N,08300.17984,W,157.720,D3,0.48,0.81,35.503,256.34,0.122,,0.74,1.20,0.81,16,0,0*7B
$PUBX,00,144156.67,4218.04245,N,08300.18024,W,157.756,D3,0.48,0.81,35.620,255.96,0.103,,0.74,1.20,0.81,16,0,0*7E
$PUBX,00,144156.73,4218.04238,N,08300.18063,W,157.749,D3,0.48,0.81,35.743,256.01,0.110,,0.74,1.20,0.81,16,0,0*77
$PUBX,00,144156.78,4218.04231,N,08300.18103,W,157.724,D3,0.48,0.81,36.071,256.13,0.126,,0.74,1.20,0.81,16,0,0*7A
$PUBX,00,144156.84,4218.04223,N,08300.18142,W,157.735,D3,0.48,0.81,35.836,256.19,0.119,,0.74,1.20,0.81,16,0,0*71
$PUBX,00,144156.90,4218.04216,N,08300.18182,W,157.781,D3,0.48,0.82,35.819,256.41,0.091,,0.74,1.20,0.81,16,0,0*73
$PUBX,00,144156.95,4218.04208,N,08300.18222,W,157.826,D3,0.48,0.82,36.270,256.26,0.063,,0.74,1.20,0.81,16,0,0*78
$PUBX,00,144157.01,4218.04201,N,08300.18263,W,157.852,D3,0.48,0.82,36.810,256.60,0.048,,0.74,1.20,0.81,17,0,0*7D
$PUBX,00,144157.06,4218.04193,N,08300.18304,W,157.853,D3,0.48,0.82,37.107,256.37,0.048,,0.74,1.20,0.81,17,0,0*7F
$PUBX,00,144157.12,4218.04185,N,08300.18344,W,157.851,D3,0.48,0.82,36.906,256.28,0.047,,0.81,1.33,0.93,17,0,0*79
$PUBX,00,144157.18,4218.04177,N,08300.18385,W,157.848,D3,0.48,0.82,37.138,256.01,0.049,,0.81,1.33,0.93,17,0,0*7A
$PUBX,00,144157.23,4218.04169,N,08300.18426,W,157.869,D3,0.48,0.82,37.322,256.03,0.037,,0.81,1.33,0.93,17,0,0*72
$PUBX,00,144157.29,4218.04161,N,08300.18468,W,157.933,D3,0.48,0.82,37.634,255.93,0.003,,0.75,1.18,0.80,17,0,0*7B
$PUBX,00,144157.34,4218.04153,N,08300.18509,W,157.989,D3,0.48,0.83,37.635,256.05,-0.025,,0.75,1.18,0.80,17,0,0*54
$PUBX,00,144157.40,4218.04145,N,08300.18552,W,157.990,D3,0.48,0.83,38.119,256.02,-0.022,,0.75,1.18,0.80,17,0,0*50
$PUBX,00,144157.46,4218.04136,N,08300.18594,W,157.970,D3,0.48,0.83,38.492,255.73,-0.007,,0.75,1.18,0.80,17,0,0*52
$PUBX,00,144157.51,4218.04128,N,08300.18637,W,157.955,D3,0.48,0.83,38.727,255.79,0.004,,0.75,1.18,0.80,17,0,0*7F
$PUBX,00,144157.57,4218.04120,N,08300.18679,W,157.966,D3,0.48,0.83,38.918,255.62,-0.002,,0.75,1.18,0.80,17,0,0*58
$PUBX,00,144157.62,4218.04111,N,08300.18723,W,157.996,D3,0.48,0.83,39.421,255.78,-0.017,,0.75,1.18,0.80,17,0,0*54
$PUBX,00,144157.68,4218.04103,N,08300.18767,W,157.993,D3,0.48,0.83,39.389,256.00,-0.011,,0.72,1.14,0.75,17,0,0*56
$PUBX,00,144157.74,4218.04095,N,08300.18811,W,157.981,D3,0.48,0.83,39.734,255.94,0.001,,0.72,1.14,0.75,17,0,0*78
$PUBX,00,144157.79,4218.04086,N,08300.18854,W,157.984,D3,0.48,0.83,39.755,255.43,0.003,,0.72,1.14,0.75,17,0,0*7C
$PUBX,00,144157.85,4218.04078,N,08300.18898,W,157.945,D3,0.48,0.83,40.117,255.98,0.028,,0.72,1.14,0.75,17,0,0*72
$PUBX,00,144157.90,4218.04070,N,08300.18943,W,157.945,D3,0.48,0.83,40.447,256.08,0.030,,0.72,1.14,0.75,17,0,0*7A
$PUBX,00,144157.96,4218.04061,N,08300.18988,W,157.957,D3,0.48,0.83,40.607,255.70,0.025,,0.72,1.14,0.75,17,0,0*76
$PUBX,00,144158.02,4218.04053,N,08300.19032,W,157.978,D3,0.48,0.83,40.474,255.92,0.018,,0.70,1.10,0.72,17,0,0*74
$PUBX,00,144158.07,4218.04044,N,08300.19078,W,157.950,D3,0.48,0.83,41.087,256.16,0.035,,0.70,1.10,0.72,17,0,0*7A
$PUBX,00,144158.13,4218.04036,N,08300.19124,W,157.948,D3,0.48,0.83,41.458,256.20,0.038,,0.70,1.10,0.72,17,0,0*75
$PUBX,00,144158.18,4218.04027,N,08300.19169,W,157.959,D3,0.48,0.82,41.304,255.69,0.029,,0.70,1.10,0.72,17,0,0*76
$PUBX,00,144158.24,4218.04018,N,08300.19214,W,157.956,D3,0.48,0.82,41.265,255.43,0.024,,0.70,1.10,0.72,17,0,0*70
$PUBX,00,144158.30,4218.04010,N,08300.19259,W,157.930,D3,0.48,0.82,41.450,255.93,0.029,,0.70,1.10,0.72,17,0,0*74
$PUBX,00,144158.35,4218.04001,N,08300.19306,W,157.923,D3,0.48,0.82,42.055,255.87,0.029,,0.70,1.10,0.72,17,0,0*7F
$PUBX,00,144158.41,4218.03991,N,08300.19352,W,157.976,D3,0.48,0.82,41.920,255.20,0.000,,0.70,1.10,0.72,17,0,0*74
$PUBX,00,144158.46,4218.03982,N,08300.19398,W,157.951,D3,0.48,0.82,42.264,255.41,0.016,,0.70,1.10,0.72,17,0,0*7A
$PUBX,00,144158.52,4218.03973,N,08300.19445,W,157.970,D3,0.48,0.82,42.465,255.51,0.005,,0.72,1.14,0.75,17,0,0*70
$PUBX,00,144158.58,4218.03964,N,08300.19492,W,157.968,D3,0.48,0.82,42.642,255.66,0.013,,0.70,1.10,0.72,17,0,0*7A
$PUBX,00,144158.63,4218.03955,N,08300.19539,W,158.006,D3,0.48,0.82,42.697,255.15,-0.004,,0.70,1.10,0.72,17,0,0*59
$PUBX,00,144158.69,4218.03946,N,08300.19586,W,158.018,D3,0.48,0.82,42.968,255.65,-0.005,,0.70,1.10,0.72,17,0,0*53
$PUBX,00,144158.74,4218.03936,N,08300.19634,W,158.031,D3,0.48,0.82,43.311,255.48,-0.007,,0.70,1.10,0.72,17,0,0*51
$PUBX,00,144158.80,4218.03927,N,08300.19682,W,158.010,D3,0.48,0.82,43.562,255.64,0.012,,0.70,1.10,0.72,17,0,0*71
$PUBX,00,144158.86,4218.03918,N,08300.19729,W,158.046,D3,0.48,0.82,43.403,255.41,-0.008,,0.70,1.10,0.72,17,0,0*5F
$PUBX,00,144158.91,4218.03908,N,08300.19777,W,158.105,D3,0.48,0.82,43.537,255.30,-0.039,,0.70,1.10,0.72,17,0,0*57
$PUBX,00,144158.97,4218.03899,N,08300.19826,W,158.146,D3,0.48,0.82,43.644,255.16,-0.058,,0.70,1.10,0.72,17,0,0*50
$PUBX,00,144159.02,4218.03889,N,08300.19874,W,158.177,D3,0.48,0.82,43.737,254.99,-0.068,,0.70,1.10,0.72,17,0,0*59
$PUBX,00,144159.08,4218.03879,N,08300.19922,W,158.213,D3,0.48,0.82,43.928,255.04,-0.083,,0.70,1.10,0.72,17,0,0*5F
$PUBX,00,144159.14,4218.03869,N,08300.19971,W,158.259,D3,0.48,0.82,44.066,254.69,-0.104,,0.70,1.10,0.72,17,0,0*5B
$PUBX,00,144159.19,4218.03859,N,08300.20020,W,158.289,D3,0.48,0.82,44.424,254.89,-0.115,,0.70,1.10,0.72,17,0,0*53
$PUBX,00,144159.25,4218.03849,N,08300.20070,W,158.300,D3,0.48,0.82,44.691,254.94,-0.114,,0.70,1.10,0.72,17,0,0*59
$PUBX,00,144159.30,4218.03840,N,08300.20119,W,158.320,D3,0.48,0.82,44.675,255.20,-0.118,,0.70,1.10,0.72,17,0,0*50
$PUBX,00,144159.36,4218.03830,N,08300.20168,W,158.333,D3,0.48,0.82,44.945,255.33,-0.119,,0.72,1.14,0.75,17,0,0*5B
$PUBX,00,144159.42,4218.03821,N,08300.20218,W,158.342,D3,0.48,0.83,45.190,255.33,-0.116,,0.70,1.10,0.72,17,0,0*54
$PUBX,00,144159.47,4218.03811,N,08300.20268,W,158.341,D3,0.48,0.83,45.403,255.50,-0.108,,0.72,1.14,0.75,17,0,0*52
$PUBX,00,144159.53,4218.03802,N,08300.20318,W,158.364,D3,0.48,0.83,45.360,255.72,-0.117,,0.70,1.10,0.72,17,0,0*59
$PUBX,00,144159.58,4218.03792,N,08300.20368,W,158.379,D3,0.48,0.83,45.401,255.58,-0.121,,0.70,1.10,0.72,17,0,0*52
$PUBX,00,144159.64,4218.03782,N,08300.20419,W,158.399,D3,0.48,0.83,45.624,255.57,-0.125,,0.70,1.10,0.72,17,0,0*5D
$PUBX,00,144159.70,4218.03773,N,08300.20469,W,158.403,D3,0.48,0.83,45.899,255.58,-0.119,,0.70,1.10,0.72,17,0,0*5D
$PUBX,00,144159.75,4218.03763,N,08300.20520,W,158.416,D3,0.49,0.83,45.949,255.78,-0.120,,0.70,1.10,0.72,17,0,0*54
$PUBX,00,144159.81,4218.03753,N,08300.20571,W,158.416,D3,0.49,0.83,46.155,255.57,-0.113,,0.70,1.10,0.72,17,0,0*53
$PUBX,00,144159.86,4218.03743,N,08300.20621,W,158.424,D3,0.49,0.83,46.216,255.43,-0.109,,0.70,1.10,0.72,17,0,0*58
$PUBX,00,144159.92,4218.03733,N,08300.20672,W,158.436,D3,0.49,0.83,46.263,255.21,-0.108,,0.70,1.10,0.72,17,0,0*58
$PUBX,00,144159.98,4218.03723,N,08300.20723,W,158.469,D3,0.49,0.83,46.282,255.45,-0.122,,0.70,1.10,0.72,17,0,0*59
$PUBX,00,144200.03,4218.03714,N,08300.20774,W,158.497,D3,0.49,0.83,46.408,255.59,-0.122,,0.66,1.00,0.63,17,0,0*5C
$PUBX,00,144200.09,4218.03705,N,08300.20825,W,158.472,D3,0.49,0.83,46.466,255.86,-0.102,,0.72,1.14,0.75,17,0,0*59
$PUBX,00,144200.14,4218.03695,N,08300.20877,W,158.482,D3,0.49,0.83,46.795,255.96,-0.098,,0.67,1.02,0.65,17,0,0*5B
$PUBX,00,144200.20,4218.03686,N,08300.20928,W,158.498,D3,0.49,0.83,46.653,256.12,-0.104,,0.72,1.14,0.75,17,0,0*5C
$PUBX,00,144200.26,4218.03676,N,08300.20980,W,158.532,D3,0.49,0.83,47.049,255.81,-0.119,,0.72,1.14,0.75,17,0,0*5F
$PUBX,00,144200.31,4218.03666,N,08300.21032,W,158.519,D3,0.49,0.83,47.292,255.67,-0.105,,0.72,1.14,0.75,17,0,0*51
$PUBX,00,144200.37,4218.03656,N,08300.21084,W,158.515,D3,0.49,0.83,47.536,255.72,-0.093,,0.70,1.10,0.72,17,0,0*57
$PUBX,00,144200.42,4218.03646,N,08300.21135,W,158.544,D3,0.49,0.83,47.029,255.65,-0.105,,0.70,1.10,0.72,17,0,0*58
$PUBX,00,144200.48,4218.03636,N,08300.21187,W,158.521,D3,0.49,0.83,47.393,255.60,-0.086,,0.70,1.10,0.72,17,0,0*52
$PUBX,00,144200.54,4218.03627,N,08300.21240,W,158.521,D3,0.49,0.83,47.690,255.95,-0.083,,0.70,1.10,0.72,17,0,0*5E
$PUBX,00,144200.59,4218.03618,N,08300.21292,W,158.552,D3,0.49,0.83,47.269,256.09,-0.095,,0.68,1.02,0.65,17,0,0*5B
$PUBX,00,144200.65,4218.03608,N,08300.21344,W,158.591,D3,0.49,0.83,47.465,256.08,-0.117,,0.68,1.02,0.65,17,0,0*50
$PUBX,00,144200.70,4218.03598,N,08300.21396,W,158.579,D3,0.49,0.83,47.391,255.71,-0.108,,0.68,1.02,0.65,17,0,0*58
$PUBX,00,144200.76,4218.03588,N,08300.21449,W,158.564,D3,0.49,0.82,47.905,255.42,-0.104,,0.66,1.00,0.63,17,0,0*56
$PUBX,00,144200.82,4218.03578,N,08300.21502,W,158.568,D3,0.49,0.82,47.884,255.42,-0.111,,0.66,1.00,0.63,17,0,0*5C
$PUBX,00,144200.87,4218.03568,N,08300.21555,W,158.580,D3,0.49,0.82,48.183,255.30,-0.125,,0.66,1.00,0.63,17,0,0*5F
$PUBX,00,144200.93,4218.03558,N,08300.21609,W,158.594,D3,0.49,0.82,48.429,255.32,-0.141,,0.66,1.00,0.63,17,0,0*53
$PUBX,00,144200.98,4218.03547,N,08300.21663,W,158.646,D3,0.49,0.81,48.883,255.27,-0.176,,0.66,1.00,0.63,17,0,0*59
$PUBX,00,144201.04,4218.03538,N,08300.21716,W,158.661,D3,0.49,0.81,48.370,255.57,-0.186,,0.66,1.00,0.63,17,0,0*5C
$PUBX,00,144201.10,4218.03527,N,08300.21770,W,158.679,D3,0.49,0.81,48.666,255.17,-0.196,,0.66,1.00,0.63,17,0,0*59
$PUBX,00,144201.15,4218.03517,N,08300.21823,W,158.663,D3,0.49,0.81,48.798,255.39,-0.183,,0.66,1.00,0.63,17,0,0*55
$PUBX,00,144201.21,4218.03507,N,08300.21877,W,158.644,D3,0.49,0.81,49.026,255.52,-0.169,,0.66,1.00,0.63,17,0,0*5D
$PUBX,00,144201.26,4218.03497,N,08300.21930,W,158.652,D3,0.49,0.80,48.702,255.51,-0.182,,0.66,1.00,0.63,17,0,0*50
$PUBX,00,144201.32,4218.03487,N,08300.21984,W,158.653,D3,0.49,0.80,48.872,255.45,-0.188,,0.66,1.00,0.63,17,0,0*5D
$PUBX,00,144201.38,4218.03478,N,08300.22038,W,158.645,D3,0.49,0.80,48.736,255.53,-0.192,,0.68,1.00,0.63,16,0,0*51
$PUBX,00,144201.43,4218.03468,N,08300.22092,W,158.653,D3,0.49,0.80,48.787,255.51,-0.205,,0.68,1.00,0.63,16,0,0*5E
$PUBX,00,144201.49,4218.03457,N,08300.22145,W,158.654,D3,0.49,0.80,49.007,255.39,-0.200,,0.68,1.00,0.63,16,0,0*51
$PUBX,00,144201.54,4218.03447,N,08300.22199,W,158.651,D3,0.49,0.80,49.170,255.31,-0.192,,0.68,1.00,0.63,16,0,0*59
$PUBX,00,144201.60,4218.03436,N,08300.22254,W,158.660,D3,0.49,0.80,49.469,255.12,-0.188,,0.68,1.00,0.63,16,0,0*5F
$PUBX,00,144201.66,4218.03425,N,08300.22308,W,158.667,D3,0.49,0.80,49.601,255.37,-0.186,,0.68,1.00,0.63,16,0,0*51
$PUBX,00,144201.71,4218.03415,N,08300.22364,W,158.680,D3,0.49,0.80,49.935,255.55,-0.186,,0.68,1.00,0.63,16,0,0*5B
$PUBX,00,144201.77,4218.03405,N,08300.22418,W,158.692,D3,0.49,0.80,49.842,255.41,-0.185,,0.68,1.00,0.63,16,0,0*54
$PUBX,00,144201.82,4218.03394,N,08300.22472,W,158.708,D3,0.49,0.81,49.851,255.17,-0.184,,0.68,1.00,0.63,16,0,0*5E
$PUBX,00,144201.88,4218.03383,N,08300.22527,W,158.721,D3,0.49,0.81,49.970,255.35,-0.180,,0.68,1.00,0.63,16,0,0*5E
$PUBX,00,144201.94,4218.03372,N,08300.22583,W,158.731,D3,0.49,0.81,50.207,255.27,-0.173,,0.68,1.00,0.63,16,0,0*5E
$PUBX,00,144201.99,4218.03362,N,08300.22637,W,158.714,D3,0.49,0.81,50.260,255.29,-0.151,,0.68,1.00,0.63,16,0,0*56
$PUBX,00,144202.05,4218.03351,N,08300.22693,W,158.730,D3,0.49,0.81,50.423,255.49,-0.151,,0.68,1.00,0.63,16,0,0*5F
$PUBX,00,144202.10,4218.03341,N,08300.22749,W,158.765,D3,0.49,0.81,50.655,255.56,-0.164,,0.68,1.00,0.63,16,0,0*57
$PUBX,00,144202.16,4218.03329,N,08300.22805,W,158.750,D3,0.49,0.81,50.918,255.18,-0.143,,0.75,1.11,0.73,16,0,0*5A
$PUBX,00,144202.22,4218.03319,N,08300.22860,W,158.766,D3,0.49,0.81,50.832,255.17,-0.143,,0.68,1.00,0.63,16,0,0*53
$PUBX,00,144202.27,4218.03308,N,08300.22915,W,158.774,D3,0.49,0.81,50.792,255.06,-0.138,,0.68,1.00,0.63,16,0,0*5F
$PUBX,00,144202.33,4218.03297,N,08300.22970,W,158.777,D3,0.49,0.81,50.801,255.02,-0.128,,0.68,1.00,0.63,16,0,0*5D
$PUBX,00,144202.38,4218.03285,N,08300.23026,W,158.805,D3,0.49,0.81,50.939,254.74,-0.136,,0.68,1.00,0.63,16,0,0*51
$PUBX,00,144202.44,4218.03274,N,08300.23082,W,158.809,D3,0.49,0.81,51.056,254.83,-0.130,,0.73,1.11,0.73,16,0,0*52
$PUBX,00,144202.50,4218.03263,N,08300.23138,W,158.820,D3,0.49,0.81,51.206,255.03,-0.128,,0.73,1.11,0.73,16,0,0*5D
$PUBX,00,144202.55,4218.03252,N,08300.23195,W,158.810,D3,0.49,0.81,51.387,255.12,-0.113,,0.73,1.11,0.73,16,0,0*5E
$PUBX,00,144202.61,4218.03242,N,08300.23251,W,158.803,D3,0.49,0.81,51.591,255.37,-0.098,,0.73,1.11,0.73,16,0,0*55
$PUBX,00,144202.66,4218.03231,N,08300.23308,W,158.814,D3,0.49,0.81,51.775,255.51,-0.096,,0.68,1.00,0.63,16,0,0*50
$PUBX,00,144202.72,4218.03220,N,08300.23366,W,158.836,D3,0.49,0.81,51.948,255.51,-0.104,,0.68,1.00,0.63,16,0,0*57
$PUBX,00,144202.78,4218.03209,N,08300.23422,W,158.840,D3,0.49,0.81,51.859,255.44,-0.100,,0.68,1.00,0.63,16,0,0*51
$PUBX,00,144202.83,4218.03198,N,08300.23479,W,158.839,D3,0.49,0.81,51.848,255.45,-0.091,,0.68,1.00,0.63,16,0,0*56
$PUBX,00,144202.89,4218.03188,N,08300.23536,W,158.850,D3,0.49,0.81,51.978,255.74,-0.090,,0.68,1.00,0.63,16,0,0*59
$PUBX,00,144202.94,4218.03177,N,08300.23594,W,158.845,D3,0.49,0.81,52.298,255.61,-0.079,,0.68,1.00,0.63,16,0,0*5C
$PUBX,00,144203.00,4218.03165,N,08300.23652,W,158.873,D3,0.49,0.81,52.537,255.50,-0.091,,0.68,1.00,0.63,16,0,0*59
$PUBX,00,144203.06,4218.03154,N,08300.23709,W,158.916,D3,0.49,0.81,52.344,255.61,-0.113,,0.68,1.00,0.63,16,0,0*5B
$PUBX,00,144203.11,4218.03143,N,08300.23767,W,158.941,D3,0.49,0.81,52.401,255.57,-0.120,,0.68,1.00,0.63,16,0,0*52
$PUBX,00,144203.17,4218.03132,N,08300.23825,W,158.961,D3,0.50,0.81,52.625,255.50,-0.124,,0.68,1.00,0.63,16,0,0*56
$PUBX,00,144203.22,4218.03121,N,08300.23883,W,158.977,D3,0.50,0.81,52.608,255.60,-0.126,,0.68,1.00,0.63,16,0,0*57
$PUBX,00,144203.28,4218.03110,N,08300.23940,W,159.021,D3,0.50,0.81,52.560,255.66,-0.146,,0.68,1.00,0.63,16,0,0*57
$PUBX,00,144203.34,4218.03099,N,08300.23999,W,159.076,D3,0.50,0.82,52.799,255.73,-0.172,,0.68,1.00,0.63,16,0,0*58
$PUBX,00,144203.39,4218.03088,N,08300.24057,W,159.089,D3,0.50,0.82,52.826,255.44,-0.167,,0.68,1.00,0.63,16,0,0*52
$PUBX,00,144203.45,4218.03076,N,08300.24115,W,159.086,D3,0.50,0.82,52.960,255.35,-0.153,,0.68,1.00,0.63,16,0,0*52
$PUBX,00,144203.50,4218.03065,N,08300.24173,W,159.092,D3,0.50,0.82,53.148,255.22,-0.145,,0.68,1.00,0.63,16,0,0*53
$PUBX,00,144203.56,4218.03053,N,08300.24231,W,159.096,D3,0.50,0.82,53.194,255.24,-0.135,,0.68,1.00,0.63,16,0,0*51
$PUBX,00,144203.62,4218.03042,N,08300.24290,W,159.129,D3,0.50,0.82,53.186,255.26,-0.147,,0.68,1.00,0.63,16,0,0*5C
$PUBX,00,144203.67,4218.03031,N,08300.24348,W,159.135,D3,0.50,0.82,53.284,255.33,-0.141,,0.68,1.00,0.63,16,0,0*57
$PUBX,00,144203.73,4218.03020,N,08300.24406,W,159.152,D3,0.50,0.82,53.124,255.33,-0.142,,0.68,1.00,0.63,16,0,0*54
$PUBX,00,144203.78,4218.03009,N,08300.24464,W,159.172,D3,0.50,0.82,53.211,255.53,-0.144,,0.68,1.00,0.63,16,0,0*57
$PUBX,00,144203.84,4218.02998,N,08300.24522,W,159.184,D3,0.50,0.82,53.023,255.51,-0.142,,0.68,1.00,0.63,16,0,0*59
$PUBX,00,144203.90,4218.02986,N,08300.24580,W,159.187,D3,0.50,0.82,53.046,255.35,-0.134,,0.68,1.00,0.63,16,0,0*58
$PUBX,00,144203.95,4218.02975,N,08300.24638,W,159.199,D3,0.50,0.82,52.855,255.46,-0.132,,0.68,1.00,0.63,16,0,0*57
$PUBX,00,144204.01,4218.02964,N,08300.24696,W,159.207,D3,0.50,0.82,52.975,255.16,-0.127,,0.68,1.00,0.63,16,0,0*5F
$PUBX,00,144204.06,4218.02952,N,08300.24754,W,159.194,D3,0.50,0.82,53.085,255.08,-0.109,,0.68,1.00,0.63,16,0,0*5F
$PUBX,00,144204.12,4218.02941,N,08300.24811,W,159.185,D3,0.50,0.83,52.705,255.36,-0.095,,0.70,1.02,0.66,16,0,0*5E
$PUBX,00,144204.18,4218.02930,N,08300.24869,W,159.181,D3,0.50,0.83,53.141,255.26,-0.082,,0.68,1.00,0.63,16,0,0*57
$PUBX,00,144204.23,4218.02919,N,08300.24927,W,159.187,D3,0.50,0.83,53.003,255.20,-0.075,,0.68,1.00,0.63,16,0,0*50
$PUBX,00,144204.29,4218.02908,N,08300.24984,W,159.169,D3,0.50,0.83,52.788,255.35,-0.055,,0.68,1.00,0.63,16,0,0*50
$PUBX,00,144204.34,4218.02897,N,08300.25042,W,159.158,D3,0.50,0.83,52.638,255.60,-0.038,,0.68,1.00,0.63,16,0,0*5A
$PUBX,00,144204.40,4218.02887,N,08300.25100,W,159.159,D3,0.50,0.83,52.698,255.65,-0.028,,0.68,1.00,0.63,16,0,0*50
$PUBX,00,144204.46,4218.02875,N,08300.25158,W,159.177,D3,0.50,0.83,52.777,255.47,-0.034,,0.70,1.02,0.66,16,0,0*59
$PUBX,00,144204.51,4218.02864,N,08300.25215,W,159.184,D3,0.50,0.83,52.717,255.29,-0.034,,0.70,1.02,0.66,16,0,0*57
$PUBX,00,144204.57,4218.02853,N,08300.25272,W,159.208,D3,0.50,0.83,52.165,255.59,-0.047,,0.67,1.02,0.65,17,0,0*57
$PUBX,00,144204.62,4218.02843,N,08300.25330,W,159.236,D3,0.50,0.83,52.171,255.85,-0.058,,0.68,1.00,0.63,16,0,0*5A
$PUBX,00,144204.68,4218.02832,N,08300.25388,W,159.267,D3,0.50,0.83,52.282,255.84,-0.070,,0.68,1.00,0.63,16,0,0*55
